X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
335 777 1984.9699248120305 497157.03007518797 7 17.055615172613788 44.55300129971078 -0.02435301704370348
451 2354 3291.948863636353 659561.0511363636 8 16.506367299090677 57.37550752399802 -0.018910508103935905
708 402 1548.1764705882524 373773.82352941175 6 17.32544884325011 39.346873707935835 -0.027575253069754488
786 976 3131.8860759494128 1014405.1139240506 10 16.56048511005885 55.96325648092159 -0.019387720948116853
848 1631 2425.2784090908244 658637.7215909092 8 16.838095998745437 49.24711574387707 -0.022031747110690416
867 1171 1855.248366013111 496520.7516339869 7 17.128994855595824 43.07259414074234 -0.02519003142589221
1054 327 1643.1691176470486 373123.83088235295 6 17.260794339919435 40.536022469490625 -0.026766316325599625
1085 1474 2134.2564102563774 495494.7435897436 7 16.97688351374336 46.19801305528602 -0.02348585855200223
1195 1130 1172.3839285714494 236049.61607142855 5 17.627325359114746 34.2400924147621 -0.03168799858531393
1348 1646 2264.036764705903 372323.9632352941 6 16.912791312769414 47.58189534587607 -0.02280279068568119
1386 2434 873.345588235301 374117.6544117647 6 17.94703467319743 29.552421021555933 -0.03671442008790368
1425 466 1634.3392857142899 236434.6607142857 5 17.266644449347343 40.426962360710334 -0.02683852401075963
1450 2446 772.7000000000116 373619.3 6 18.079972719387413 27.79748190034507 -0.03903231249110126
1543 240 1691.8571428571595 235970.14285714284 5 17.229090776836046 41.13219107775757 -0.026378366227777224
1648 677 2164.8846153846243 495727.1153846154 7 16.961413114601186 46.528320573438116 -0.023319130942787567
1687 2361 887.303571428638 1496061.6964285714 12 17.929819426066764 29.787641253188173 -0.036424502053645225
1706 1243 2370.647727272706 659110.3522727273 8 16.862832440938135 48.6892978720448 -0.022284157862604095
1745 2413 339.5 154087.5 5 18.9729005534587 18.425525772688278 -0.05888570092302439
1771 1291 1454.4926470587961 372729.5073529412 6 17.393221174783903 38.137811251549245 -0.028449456442152927
2001 2182 2327.557692307688 495406.4423076923 7 16.88274886379313 48.24476854859693 -0.022489485028974278
2047 1546 1576.7243589743157 495237.2756410257 7 17.305610557165306 39.70798860398642 -0.02732447646293202
2081 1966 2425.620253164554 921930.3797468354 10 16.83794297452717 49.2505863230536 -0.0220301945825186
2094 2404 847.3529411765048 372805.6470588235 6 17.97983914690456 29.10932739134494 -0.03727327620502157
2266 598 1547.0357142857101 236154.9642857143 5 17.326249150563843 39.33237488743478 -0.02758541794400055
2379 1892 2111.950495049474 649625.0495049505 10 16.9882906651311 45.955962562538865 -0.023609558792800498
2438 1163 1505.2575757575687 372989.74242424243 6 17.355972945924975 38.79764910091291 -0.027965611967310407
2602 495 1715.7179487179383 497201.28205128206 7 17.213885263513383 41.421225823458414 -0.026194299623685285
2612 116 285.0 54768.0 5 19.162887849978723 16.881943016134134 -0.06426985323686153
2632 373 1803.2941176470486 372401.70588235295 6 17.159833584949567 42.465210674704636 -0.025550326555810653
2694 179 623.973684210534 215392.02631578947 5 18.31208431522964 24.979465250692098 -0.04343567763004608
2723 1179 1391.789772727294 661697.2102272727 8 17.44106589787601 37.306698764796835 -0.02908324874415911
2794 639 1541.4919354838785 373190.5080645161 6 17.330146857499397 39.26183815722181 -0.027634977141293763
2952 559 968.310810810799 208602.6891891892 6 17.834963048479867 31.11769289023206 -0.03486762350368798
3011 836 1754.6499999999069 1044951.3500000001 10 17.189523748177336 41.88854258624794 -0.02590207090079584
3051 1872 3211.539906103164 1834934.4600938968 14 16.533216692849035 56.67045002559239 -0.019145780552475122
3200 2293 731.4191176470486 373532.58088235295 6 18.13958423092701 27.044761371604825 -0.04011867529876513
3316 295 1196.463235294097 372854.5367647059 6 17.60525160441953 34.5899296803867 -0.031367511007552584
3347 1977 1477.6838235294563 373388.31617647054 6 17.37604620237964 38.44065326616415 -0.02822532677807086
3389 1860 3229.0338164251298 1751749.9661835749 14 16.527318516901254 56.824588132472456 -0.01909384714712918
3419 219 778.1071428571595 235952.89285714284 5 18.07240149483982 27.89457192460855 -0.038896456376260595
3478 660 2425.1875 661374.8125 8 16.83813669722394 49.24619274624182 -0.02203216004109883
3529 813 2768.147727272706 661136.8522727273 8 16.6945268416912 52.61318967020253 -0.020622205321539164
3662 1930 1700.1794871794991 496297.8205128205 7 17.223763069823587 41.23323280049115 -0.02631372624236914
3665 1560 1660.1415929202922 2251127.8584070797 15 17.24963717387347 40.74483516864797 -0.026629141963859945
3795 742 1853.6969696969027 660241.3030303031 8 17.129903150053796 43.054581285815594 -0.02520057024355396
3866 999 1757.871794871753 496320.12820512825 7 17.187532005194985 41.926981704765645 -0.025878323596966034
3915 1758 1733.4558823529514 373076.54411764705 6 17.202718017402123 41.63479172942927 -0.026059935811641767
3926 2299 2519.1602564102504 494649.83974358975 7 16.796860509935883 50.19123684877919 -0.021617319439028535
3951 845 2104.7941176470486 373110.20588235295 6 16.991975946652374 45.878035241791345 -0.023649661418186644
4173 1727 2019.963235294097 372800.0367647059 6 17.036641337341614 44.944001104642396 -0.024141152842040294
4201 516 1123.5625 236165.4375 5 17.673506910581743 33.519583827965405 -0.03236913696687319
4471 705 553.1176470587961 373042.8823529412 6 18.44295621317442 23.518453330497653 -0.046133986140705165
178 334 146.85000000000582 167548.15 5 19.88281512285291 12.118168178400802 -0.08953498449822506
200 2442 1430.5982142857101 235098.4017857143 5 17.411205803475628 37.82324965263707 -0.028686059763887918
329 155 350.139534883725 232299.86046511628 5 18.939397123741 18.712015788891506 -0.05798413234794919
465 762 2159.554347826168 852470.4456521738 9 16.964089654817997 46.47100545314431 -0.023347891645985188
712 2403 1511.5803571428405 235528.41964285716 5 17.35142190084479 38.87904779110261 -0.027907062071831402
774 1302 1610.2228260870324 852628.777173913 9 17.28278505301984 40.12758186194419 -0.027038758620762587
796 727 1511.6730769230635 496304.32692307694 7 17.351355304229912 38.8802401860259 -0.0279062062067704
847 959 1314.0735294117476 373502.92647058825 6 17.503450832518332 36.25015212949799 -0.02993090887243749
866 219 524.7122302157804 757858.2877697842 11 18.50019703240808 22.90659796250374 -0.0473662654653501
881 921 1315.7232142857101 236228.2767857143 5 17.502088656651825 36.272899171222996 -0.029912138946444664
1116 990 1560.7720588234952 372795.2279411765 6 17.316651295872955 39.506607786843645 -0.02746376013486338
1128 1574 2653.9679487179383 494700.03205128206 7 16.74026081575412 51.51667641373945 -0.021061141275616754
1165 402 1599.1748251747922 496249.8251748252 7 17.290260139167273 39.98968398443269 -0.027131997352676563
1215 738 1797.798913043458 851933.2010869565 9 17.16314721621149 42.40045887774634 -0.025589345698554616
1229 164 2006.4017857142899 235895.5982142857 5 17.043955235808752 44.79287650636304 -0.024222601552411363
1269 829 1465.0089285714494 235833.99107142855 5 17.385399321179978 38.27543505398011 -0.02834716309481047
1345 2152 1882.879699248122 495853.1203007519 7 17.11294356748585 43.392161725916836 -0.02500451595044554
1426 461 988.6513761467941 249736.3486238532 6 17.812392061975928 31.442827101690366 -0.03450707522230628
1553 114 467.69696969697543 126339.30303030302 5 18.62508860990987 21.626302728320795 -0.05017038805154313
1554 1627 2519.551282051252 495340.44871794875 7 16.796691994356834 50.195132055322375 -0.021615641907350124
1574 903 1914.5320512820617 495722.46794871794 7 17.09484339677151 43.75536597129616 -0.02479695863386831
1840 1231 2201.488636363647 659509.5113636364 8 16.943208879846026 46.92002383166111 -0.02312445543277525
1878 2102 1441.4732142857101 235762.5267857143 5 17.40298355834724 37.966738262401606 -0.0285776458462452
1907 1403 1241.2142857142899 235925.7857142857 5 17.565383086403248 35.23087120288526 -0.030796854092871338
2011 997 1460.1696428571595 236241.83035714284 5 17.38899171211972 38.2121661628487 -0.028394098240232125
2045 2445 1071.0 236118.0 5 17.72552632292036 32.72613634390714 -0.03315392897585364
2160 947 2393.551282051252 496065.44871794875 7 16.852393158210155 48.92393363223415 -0.02217728460176665
2202 159 3704.6750000000466 1041198.325 10 16.37812471340702 60.86604143527035 -0.0178260319615803
2607 593 1632.987179487187 496058.0128205128 7 17.26754306219358 40.41023607314349 -0.02684963280185061
2623 1994 1642.0441176470486 372646.95588235295 6 17.261537946614418 40.522143547041644 -0.02677548384725594
2642 1874 1914.6986301370198 496291.301369863 7 17.094748933570447 43.75726945476625 -0.024795879942225613
2800 2416 1275.2946428571595 235922.70535714284 5 17.53597366163629 35.71126772962785 -0.030382567435426822
3024 656 2855.673913043458 852213.3260869565 9 16.660728464448294 53.43850590205024 -0.020303711372259243
3554 1893 2893.4560810811818 2386624.543918919 15 16.646457763196526 53.79085499488907 -0.02017071489388096
3603 749 5926.757211538032 4682865.242788462 21 15.867957157964954 76.98543506104276 -0.0140935749618053
3622 1139 1536.4176829271019 2720780.582317073 16 17.3337267577481 39.19716422047776 -0.0276805738776675
3672 749 2449.739130434813 852186.2608695652 9 16.827200401583283 49.49483943235712 -0.02192147731851584
3798 1256 1149.5080906148069 2716353.491909385 16 17.648719919192494 33.90439633166777 -0.03200174954852613
3904 600 2605.2173913043225 851655.7826086957 9 16.760390078315467 51.0413302266342 -0.021257282974059894
4039 2396 1015.4558823529514 372204.54411764705 6 17.783347350679637 31.86621851354427 -0.034048595993240824
4048 2299 2102.8974358974374 494699.10256410256 7 16.99295477133937 45.857359669931256 -0.023660324270946553
4053 1000 1903.1538461538148 495888.8461538462 7 17.101315257560127 43.62515153158571 -0.024870973782507844
4136 1347 907.413043478271 851076.5869565217 9 17.905487455803936 30.123297354012742 -0.036018633260792965
4173 521 1017.6176470587961 373533.3823529412 6 17.781038425736295 31.90011985963056 -0.03401241138824252
4256 2057 1738.1764705882524 371811.82352941175 6 17.199765333366155 41.69144361362716 -0.026024524601622568
4258 1223 1142.4423076923122 348862.5576923077 6 17.655414305461484 33.800034137443 -0.032100559294940434
4372 1528 1040.0357142857101 235809.9642857143 5 17.757379367496092 32.24958471493409 -0.03364384408638788
4400 240 353.8791946307756 664140.1208053692 10 18.927862424450694 18.811677081822758 -0.057676941576272726
356 207 376.9466666666558 250096.05333333334 7 18.8593002319848 19.415114387163825 -0.05588429603676919
498 831 906.3303571428405 236649.66964285716 5 17.906783683144575 30.105321076893375 -0.036040140453202675
713 453 625.5270270270412 345844.47297297296 8 18.30938480271566 25.0105383194173 -0.04338171318598305
754 2112 3685.7417218543123 772125.2582781457 11 16.383687753030756 60.71030984811651 -0.017871758564804316
775 883 1856.0 852327.0 9 17.128555070292894 43.08131845707603 -0.025184930240262658
784 865 2276.2099447513465 852406.7900552487 9 16.90696920889758 47.70964205222406 -0.022741734235028097
813 978 1748.710227272706 660642.2897727273 8 17.19320537499214 41.81758275262579 -0.025946023863176813
865 2423 1732.1071428571595 235331.89285714284 5 17.203563118394168 41.61859131274339 -0.026070079879608486
942 1257 1459.0530303030391 496445.94696969696 7 17.38982230770735 38.19755267426225 -0.028404961156872226
1140 611 2271.5475113121793 2636490.452488688 17 16.90919543780695 47.660754414005865 -0.02276506138730267
1169 1019 3761.7445652174065 851665.2554347826 9 16.36152674450721 61.333062578167464 -0.017690295484873178
1437 719 3818.0337837836705 2382378.9662162163 15 16.345400582701668 61.790240198462335 -0.01755940738399979
1461 2304 361.39877300610533 472624.6012269939 8 18.905033315641248 19.010491130060405 -0.05707374904609066
1504 2461 702.7974683544599 634236.2025316455 9 18.182924529017797 26.51032757916167 -0.040927445983461166
1529 2437 2031.0499999988824 10608452.950000001 33 17.030698462713584 45.06717208788324 -0.024075173784682907
1533 2298 1269.1666666666279 496310.8333333334 7 17.54120335677899 35.625365495200576 -0.030455827888872335
1595 2413 79.82500000006985 1045520.1749999999 10 20.544652681970344 8.934483756774638 -0.12143958504343251
1861 2404 1034.96521739132 331923.0347826087 6 17.762685613799903 32.170875297251705 -0.03372615727656901
2981 705 1597.203125 1495461.796875 12 17.291599621900286 39.96502377079238 -0.027148739012960374
3224 353 1931.7243589743157 495962.2756410257 7 17.08513710928993 43.95138631458985 -0.024686365800476007
3344 321 1105.8482142857101 236047.1517857143 5 17.690761197546475 33.25429617787317 -0.032627363219370736
3450 603 1911.6195652174065 851945.3804347826 9 17.096496332929803 43.72207183125482 -0.024815841394423242
3550 1767 1836.1418918916024 2390290.8581081084 15 17.140234401948504 42.85022627585066 -0.02532075310443528
3573 1744 1154.0892857142899 236589.9107142857 5 17.64440147709926 33.97188964002871 -0.03193817039607818
3735 1000 1235.0 1069562.0 11 17.57083260601079 35.14256678161116 -0.030874238832427615
3855 2332 882.6071428571595 235504.39285714284 5 17.935581405424827 29.70870483304783 -0.036521282435478336
3856 116 899.9142857142724 194694.08571428573 5 17.914497134774063 29.99857139455598 -0.03616838901191479
4010 501 1277.6339285714494 236170.36607142855 5 17.533983909214268 35.744005491431 -0.03035474018881599
4064 1416 1843.391304347897 1368632.608695652 12 17.135956163741945 42.93473307647198 -0.025270915230041914
4125 522 1067.0173410405405 1171778.9826589595 12 17.729571306038125 32.665231378953074 -0.033215745127067715
4148 1480 1852.154411764699 372477.8455882353 6 17.130807023911252 43.036663576126564 -0.02521106214659899
4425 216 370.6835443038144 205085.3164556962 5 18.877491732772572 19.25314375118553 -0.05635443302256496
4451 2304 755.6953125 438897.3046875 7 18.104133179144252 27.489912922743134 -0.03946902280299151
4507 161 313.6857142857334 235797.31428571427 5 19.058763148172346 17.711174842051935 -0.06126075823179535
4508 667 173.43243243242614 250348.56756756757 6 19.70217421193955 13.16937479276925 -0.08238811766491207
740 1556 1311.6696428571595 235862.33035714284 5 17.50543883151321 36.216980035021685 -0.02995832338728433
905 706 1614.6158940397436 629410.3841059603 9 17.279826941752493 40.182283335317614 -0.02700194986297246
1066 985 628.333333333343 151030.66666666666 5 18.30452475044461 25.066578014027822 -0.043284727552073896
1148 1088 2805.7717391304905 851799.2282608695 9 16.679869158704257 52.96953595351285 -0.020483471876216137
1289 2349 1003.0769230769365 496256.92307692306 7 17.796664402277326 31.67138966128478 -0.034258048402792625
1391 2430 214.50967741932254 593202.4903225807 9 19.47138277553957 14.646148893798756 -0.07408090740217681
1397 533 2300.8235294117476 373094.17647058825 6 16.895291724886118 47.96690035234451 -0.02261976471337631
1528 804 1267.0 236049.0 5 17.543058462791397 35.59494346111537 -0.030481857660071172
1636 2465 591.75 600031.25 8 18.369654333497202 24.325912110340283 -0.044602644089090336
1746 2454 50.18823529407382 490326.8117647059 9 21.048495186503157 7.08436555339106 -0.1531541521711348
1766 1899 2376.087837837753 659098.9121621622 8 16.860343771618606 48.745131427023075 -0.022258633185231358
